points	occurences	percentage	cdf
155	8	0.00986400009864	99.59804199598047
157	6	0.007398000073980001	99.60543999605444
158	1	0.00123300001233	99.60667299606678
159	4	0.00493200004932	99.6116049961161
160	10	0.012330000123300001	99.6239349962394
161	4	0.00493200004932	99.62886699628872
162	7	0.00863100008631	99.63749799637503
163	2	0.00246600002466	99.63996399639969
164	8	0.00986400009864	99.64982799649833
165	8	0.00986400009864	99.65969199659698
166	1	0.00123300001233	99.66092499660931
167	3	0.0036990000369900005	99.6646239966463
168	4	0.00493200004932	99.66955599669562
169	8	0.00986400009864	99.67941999679427
170	9	0.011097000110970002	99.69051699690523
171	4	0.00493200004932	99.69544899695455
172	5	0.0061650000616500005	99.70161399701621
173	4	0.00493200004932	99.70654599706553
174	7	0.00863100008631	99.71517699715184
175	2	0.00246600002466	99.7176429971765
176	3	0.0036990000369900005	99.72134199721349
177	2	0.00246600002466	99.72380799723814
178	3	0.0036990000369900005	99.72750699727513
179	1	0.00123300001233	99.72873999728746
181	1	0.00123300001233	99.7299729972998
182	1	0.00123300001233	99.73120599731213
183	2	0.00246600002466	99.73367199733678
184	2	0.00246600002466	99.73613799736144
185	1	0.00123300001233	99.73737099737377
187	1	0.00123300001233	99.73860399738611
188	1	0.00123300001233	99.73983699739844
190	1	0.00123300001233	99.74106999741078
191	1	0.00123300001233	99.74230299742311
193	3	0.0036990000369900005	99.7460019974601
212	1	0.00123300001233	99.74723499747243
228	1	0.00123300001233	99.74846799748477
237	1	0.00123300001233	99.7497009974971
241	2	0.00246600002466	99.75216699752175
243	2	0.00246600002466	99.75463299754641
248	1	0.00123300001233	99.75586599755874
250	2	0.00246600002466	99.7583319975834
253	3	0.0036990000369900005	99.76203099762039
254	2	0.00246600002466	99.76449699764504
255	1	0.00123300001233	99.76572999765737
256	4	0.00493200004932	99.7706619977067
258	2	0.00246600002466	99.77312799773135
259	1	0.00123300001233	99.77436099774368
260	1	0.00123300001233	99.77559399775602
263	3	0.0036990000369900005	99.77929299779301
289	1	0.00123300001233	99.78052599780534
297	1	0.00123300001233	99.78175899781768
306	1	0.00123300001233	99.78299199783001
310	1	0.00123300001233	99.78422499784234
312	3	0.0036990000369900005	99.78792399787933
314	2	0.00246600002466	99.79038999790399
315	4	0.00493200004932	99.79532199795331
317	3	0.0036990000369900005	99.7990209979903
318	3	0.0036990000369900005	99.80271999802729
321	1	0.00123300001233	99.80395299803962
324	1	0.00123300001233	99.80518599805195
330	9	0.011097000110970002	99.81628299816292
335	6	0.007398000073980001	99.8236809982369
336	3	0.0036990000369900005	99.82737999827388
339	9	0.011097000110970002	99.83847699838485
341	1	0.00123300001233	99.83970999839718
342	3	0.0036990000369900005	99.84340899843417
343	3	0.0036990000369900005	99.84710799847116
345	3	0.0036990000369900005	99.85080699850815
351	1	0.00123300001233	99.85203999852048
364	1	0.00123300001233	99.85327299853282
395	1	0.00123300001233	99.85450599854515
418	1	0.00123300001233	99.85573899855748
429	1	0.00123300001233	99.85697199856982
434	1	0.00123300001233	99.85820499858215
467	1	0.00123300001233	99.85943799859449
474	1	0.00123300001233	99.86067099860682
477	1	0.00123300001233	99.86190399861916
483	1	0.00123300001233	99.86313699863149
489	1	0.00123300001233	99.86436999864382
491	1	0.00123300001233	99.86560299865616
492	1	0.00123300001233	99.86683599866849
493	2	0.00246600002466	99.86930199869315
499	1	0.00123300001233	99.87053499870548
503	1	0.00123300001233	99.87176799871781
505	2	0.00246600002466	99.87423399874247
506	1	0.00123300001233	99.8754669987548
509	1	0.00123300001233	99.87669999876714
512	1	0.00123300001233	99.87793299877947
513	1	0.00123300001233	99.8791659987918
514	1	0.00123300001233	99.88039899880414
520	1	0.00123300001233	99.88163199881647
521	1	0.00123300001233	99.88286499882881
522	1	0.00123300001233	99.88409799884114
541	1	0.00123300001233	99.88533099885348
546	1	0.00123300001233	99.88656399886581
552	1	0.00123300001233	99.88779699887814
554	1	0.00123300001233	99.88902999889048
573	1	0.00123300001233	99.89026299890281
576	1	0.00123300001233	99.89149599891515
578	1	0.00123300001233	99.89272899892748
579	6	0.007398000073980001	99.90012699900146
580	1	0.00123300001233	99.90135999901379
582	1	0.00123300001233	99.90259299902613
583	2	0.00246600002466	99.90505899905078
589	6	0.007398000073980001	99.91245699912476
590	2	0.00246600002466	99.91492299914941
592	1	0.00123300001233	99.91615599916175
593	6	0.007398000073980001	99.92355399923572
595	1	0.00123300001233	99.92478699924806
597	1	0.00123300001233	99.92601999926039
598	2	0.00246600002466	99.92848599928504
602	1	0.00123300001233	99.92971899929738
604	9	0.011097000110970002	99.94081599940834
607	5	0.0061650000616500005	99.94698099947
611	5	0.0061650000616500005	99.95314599953166
614	4	0.00493200004932	99.95807799958098
615	11	0.01356300013563	99.97164099971661
616	4	0.00493200004932	99.97657299976593
617	3	0.0036990000369900005	99.98027199980292
619	8	0.00986400009864	99.99013599990157
624	5	0.0061650000616500005	99.99630099996322
628	3	0.0036990000369900005	100.00000000000021
